tce,keep,onEB,onCum,onOther
009453114-02,True,False,False,False
009453452-01,True,False,False,False
009453638-01,True,False,False,False
009455135-01,True,False,False,False
009455325-01,False,False,True,False
009455325-02,False,False,True,False
009455756-01,True,False,False,False
009456045-01,True,False,False,False
009456045-02,True,False,False,False
009456045-03,True,False,False,False
009456045-04,True,False,False,False
009456045-05,True,False,False,False
009456357-01,True,False,False,False
009456595-01,True,False,False,False
009456651-01,True,False,False,False
009456932-01,True,False,False,False
009456932-02,True,False,False,False
009456985-01,True,False,False,False
009456985-02,True,False,False,False
009456996-01,True,False,False,False
009456996-02,True,False,False,False
009457618-01,True,False,False,False
009457809-01,True,False,False,False
009458342-01,True,False,False,False
009458528-01,True,False,False,False
009458613-01,False,False,True,False
009458613-02,False,False,True,False
009458636-01,True,False,False,False
009458754-01,True,False,False,False
009459087-01,True,False,False,False
009459087-02,True,False,False,False
009459087-03,True,False,False,False
009459087-04,True,False,False,False
009462554-01,True,False,False,False
009462554-02,True,False,False,False
009462554-03,True,False,False,False
009462554-04,True,False,False,False
009462554-06,True,False,False,False
009462554-07,True,False,False,False
009462554-08,True,False,False,False
009462554-09,True,False,False,False
009463183-01,True,False,False,False
009465664-01,True,False,False,False
009466030-01,True,False,False,False
009466042-01,False,False,True,False
009466335-01,True,False,False,False
009466647-01,True,False,False,False
009466647-02,True,False,False,False
009466669-01,True,False,False,False
009466882-01,True,False,False,False
009467345-01,True,False,False,False
009467345-02,True,False,False,False
009467345-03,True,False,False,False
009467345-04,True,False,False,False
009467345-05,True,False,False,False
009467345-06,True,False,False,False
009467345-08,True,False,False,False
009467345-09,True,False,False,False
009467404-01,False,False,True,False
009467404-02,False,False,True,False
009467404-03,False,False,True,False
009467404-04,False,False,True,False
009468023-01,True,False,False,False
009468126-01,True,False,False,False
009468126-02,True,False,False,False
009468126-03,True,False,False,False
009468126-04,True,False,False,False
009468126-05,True,False,False,False
009468126-06,True,False,False,False
009468199-01,True,False,False,False
009468199-02,True,False,False,False
009468199-03,True,False,False,False
009468199-04,True,False,False,False
009468199-05,True,False,False,False
009468199-06,True,False,False,False
009468199-07,True,False,False,False
009468199-08,True,False,False,False
009468199-09,True,False,False,False
009468199-10,True,False,False,False
009468296-01,False,True,True,False
009468475-01,True,False,False,False
009468475-02,True,False,False,False
009468475-03,True,False,False,False
009468475-04,True,False,False,False
009469775-01,True,False,False,False
009470977-01,True,False,False,False
009471268-01,False,False,True,False
009471268-02,False,False,True,False
009471268-03,False,False,True,False
009471268-04,False,False,True,False
009471268-06,False,False,True,False
009471268-07,False,False,True,False
009471268-08,False,False,True,False
009471268-09,False,False,True,False
009471268-10,False,False,True,False
009471360-01,True,False,False,False
009471360-02,True,False,False,False
009471419-01,True,False,False,False
009471539-01,True,False,False,False
009471539-02,True,False,False,False
009471539-03,True,False,False,False
009471539-04,True,False,False,False
009471539-05,True,False,False,False
009471539-06,True,False,False,False
009471539-07,True,False,False,False
009471755-01,False,False,True,False
009471755-02,False,False,True,False
009471755-03,False,False,True,False
009471846-01,True,False,False,False
009471974-01,False,False,True,False
009471974-02,False,False,True,False
009471974-03,False,False,True,False
009471974-04,False,False,True,False
009472034-01,True,False,False,False
009472134-01,True,False,False,False
009472976-01,True,False,False,False
009472976-02,True,False,False,False
009474222-01,False,True,True,False
009474342-01,True,False,False,False
009474361-01,True,False,False,False
009474485-01,False,True,True,False
009474493-01,False,False,True,False
009474506-01,True,False,False,False
009474717-01,True,False,False,False
009474717-02,True,False,False,False
009474717-03,True,False,False,False
009474717-04,True,False,False,False
009474969-03,False,True,True,False
009475045-01,True,False,False,False
009478744-01,True,False,False,False
009478990-01,False,False,True,False
009479273-01,False,False,True,False
009479341-01,True,False,False,False
009479537-01,True,False,False,False
009479661-01,True,False,False,False
009479661-02,True,False,False,False
009480140-01,True,False,False,False
009480189-01,False,False,True,False
009480189-02,False,False,True,False
009480189-03,False,False,True,False
009480237-01,True,False,False,False
009480445-01,True,False,False,False
009480874-01,True,False,False,False
009487546-01,True,False,False,False
009487871-01,True,False,False,False
009487871-02,True,False,False,False
009487871-03,True,False,False,False
009487871-04,True,False,False,False
009487871-05,True,False,False,False
009487871-06,True,False,False,False
009487871-07,True,False,False,False
009488426-01,True,False,False,False
009488426-02,True,False,False,False
009488426-03,True,False,False,False
009488445-01,True,False,False,False
009489348-01,False,False,True,False
009489348-02,False,False,True,False
009489348-03,False,False,True,False
009489524-01,False,False,True,False
009489590-01,True,False,False,False
009489626-01,True,False,False,False
009489626-02,True,False,False,False
009489953-01,False,False,True,False
009490067-01,True,False,False,False
009490067-02,True,False,False,False
009490067-03,True,False,False,False
009490506-01,True,False,False,False
009490506-02,True,False,False,False
009491205-01,True,False,False,False
009491205-02,True,False,False,False
009491339-01,True,False,False,False
009491339-02,True,False,False,False
009491339-03,True,False,False,False
009508655-01,True,False,False,False
009508655-02,True,False,False,False
009508655-03,True,False,False,False
009508655-04,True,False,False,False
009508655-05,True,False,False,False
009508655-06,True,False,False,False
009508655-07,True,False,False,False
009509207-01,False,True,True,False
009509207-02,False,True,True,False
009509296-01,True,False,False,False
009509296-02,True,False,False,False
009509296-03,True,False,False,False
009511589-01,True,False,False,False
009513921-01,True,False,False,False
009514980-01,True,False,False,False
009516821-01,True,False,False,False
009517393-01,False,False,True,False
009517393-02,False,False,True,False
009518028-01,True,False,False,False
009518295-01,True,False,False,False
009518710-01,False,False,True,False
009518710-02,False,False,True,False
009518710-03,False,False,True,False
009518710-04,False,False,True,False
009518710-05,False,False,True,False
009518710-06,False,False,True,False
009518710-07,False,False,True,False
009518931-01,True,False,False,False
009520226-01,True,False,False,False
009520226-02,True,False,False,False
009520800-01,True,False,False,False
009520838-01,True,False,False,False
009526946-01,True,False,False,False
009527334-01,False,False,True,False
009527334-02,False,False,True,False
009527334-03,False,False,True,False
009527520-01,True,False,False,False
009527915-01,False,False,True,False
009528112-01,True,False,False,False
009528112-02,True,False,False,False
009528112-03,True,False,False,False
009528112-04,True,False,False,False
009528212-01,True,False,False,False
009528293-01,True,False,False,False
009528341-01,True,False,False,False
009528420-01,False,True,True,False
009528420-02,False,True,True,False
009528420-03,False,True,True,False
009528430-02,False,True,True,False
009529073-01,True,False,False,False
009529073-02,True,False,False,False
009529073-03,True,False,False,False
009529073-04,True,False,False,False
009529073-05,True,False,False,False
009529744-01,False,False,True,False
009529744-02,False,False,True,False
009530253-01,True,False,False,False
009530945-01,False,False,True,False
009530945-02,False,False,True,False
009531823-01,True,False,False,False
009531823-02,True,False,False,False
009531823-03,True,False,False,False
009531971-01,True,False,False,False
009531991-01,True,False,False,False
009531991-02,True,False,False,False
009531993-01,True,False,False,False
009532421-01,False,True,True,False
009532445-01,True,False,False,False
009532644-01,True,False,False,False
009532712-01,True,False,False,False
009532712-02,True,False,False,False
009533354-01,True,False,False,False
009533489-01,False,True,False,False
009533751-01,True,False,False,False
009533751-02,True,False,False,False
009534911-01,True,False,False,False
009535080-01,False,True,True,False
009535275-01,True,False,False,False
009535585-01,True,False,False,False
009536515-01,True,False,False,False
009536692-01,False,False,True,False
